location,date,population,people_vaccinated,PercentageOfPeopleVaccinated
Denmark,2021-05-04,5882260,1336863.0,22.727033950732192
Denmark,2021-05-13,5882260,1527465.0,25.96731969809558
Denmark,2021-06-05,5882260,2279403.0,38.75046984500343
Denmark,2021-07-10,5882260,3573927.0,60.75772930093694
Denmark,2021-07-17,5882260,3813580.0,64.83189536536898
Denmark,2021-07-20,5882260,3899109.0,66.28591158600803
Denmark,2021-08-10,5882260,4217994.0,71.70704316147929
Denmark,2021-08-12,5882260,4230348.0,71.91706451552031
Denmark,2021-08-19,5882260,4271652.0,72.61924372932236
Denmark,2021-09-24,5882260,4366219.0,74.22690840372721
Denmark,2021-10-09,5882260,4380709.0,74.47324233768013
Denmark,2021-11-09,5882260,4422374.0,75.18155864949163
Denmark,2021-11-13,5882260,4439308.0,75.46944124697671
Denmark,2021-12-21,5882260,4699239.0,79.8883388167709
Denmark,2021-12-22,5882260,4706145.0,80.0057426917108
Denmark,2022-01-17,5882260,4765106.0,81.00809569928832
Denmark,2022-01-28,5882260,4772638.0,81.13614174418366
Denmark,2022-02-07,5882260,4774784.0,81.17262432681049
Denmark,2022-02-17,5882260,4776025.0,81.19372166373498
Denmark,2022-02-28,5882260,4776948.0,81.20941291432425
Denmark,2022-03-06,5882260,4777400.0,81.21709703703968
Denmark,2022-03-21,5882260,4778278.0,81.23202327541172
Denmark,2022-04-03,5882260,4778977.0,81.24390646518624
Denmark,2022-04-09,5882260,4779295.0,81.24931255152144
Denmark,2022-04-29,5882260,4780268.0,81.26585381568545
Denmark,2022-05-14,5882260,4781202.0,81.28173206926115
Denmark,2022-05-24,5882260,4781838.0,81.29254424193154
Denmark,2022-06-06,5882260,4782409.0,81.3022513969548
Denmark,2022-06-13,5882260,4782697.0,81.30714747514519
Denmark,2022-06-20,5882260,4782944.0,81.31134654220428
Denmark,2022-08-07,5882260,4784092.0,81.33086285387978
Denmark,2022-09-21,5882260,4784908.0,81.34473507541915
Denmark,2022-10-04,5882260,4785165.0,81.3491041451932
Denmark,2022-10-05,5882260,4785207.0,81.34981815659597
Denmark,2022-10-06,5882260,4785242.0,81.35041316609826
Denmark,2022-10-17,5882260,4785493.0,81.35468023424333
Denmark,2022-11-12,5882260,4786002.0,81.36333337243396
Denmark,2022-11-18,5882260,4786087.0,81.36477839551097
Denmark,2022-12-08,5882260,4786347.0,81.3691984660995
Denmark,2022-12-16,5882260,4786428.0,81.37057548809055
Denmark,2022-12-24,5882260,4786489.0,81.37161250465171
England,2020-03-21,56550000,,0
England,2020-04-05,56550000,,0
England,2020-04-25,56550000,,0
England,2020-06-05,56550000,,0
England,2020-06-21,56550000,,0
England,2020-07-11,56550000,,0
England,2020-08-27,56550000,,0
England,2020-08-31,56550000,,0
England,2020-09-26,56550000,,0
England,2020-10-16,56550000,,0
England,2020-11-03,56550000,,0
England,2020-12-02,56550000,,0
England,2020-12-15,56550000,,0
England,2021-01-12,56550000,2254556.0,3.9868364279398762
England,2021-01-30,56550000,7792996.0,13.78071794871795
England,2021-02-01,56550000,8362868.0,14.788449160035366
England,2021-02-19,56550000,14537978.0,25.708183908045978
England,2021-02-22,56550000,15113158.0,26.725301503094606
England,2021-02-23,56550000,15398055.0,27.229098143236076
England,2021-02-26,56550000,16679881.0,29.495810786914234
England,2021-03-03,56550000,17785702.0,31.451285587975242
England,2021-04-05,56550000,26765865.0,47.33132625994695
England,2021-04-15,56550000,27345006.0,48.35544827586207
England,2021-05-05,56550000,29232101.0,51.69248629531388
England,2021-06-09,56550000,34148547.0,60.38646684350133
England,2021-07-02,56550000,37859897.0,66.94941998231654
England,2021-07-04,56550000,38044157.0,67.27525552608311
England,2021-07-06,56550000,38179540.0,67.51465959328029
England,2021-07-08,56550000,38335161.0,67.78985145888595
England,2021-08-13,56550000,39645073.0,70.10622988505747
England,2021-08-16,56550000,39738317.0,70.27111759504862
England,2021-08-18,56550000,39811516.0,70.40055879752431
England,2021-09-09,56550000,40573677.0,71.74832360742705
England,2021-09-27,56550000,40894475.0,72.3156056587091
England,2021-09-29,56550000,40950486.0,72.41465251989389
England,2021-10-02,56550000,41029889.0,72.55506454465075
England,2021-10-04,56550000,41071393.0,72.62845800176835
England,2021-11-27,56550000,42744655.0,75.58736516357206
England,2021-12-23,56550000,43388547.0,76.72598938992043
England,2022-01-20,56550000,43866274.0,77.57077630415561
England,2022-02-15,56550000,44167184.0,78.10288947833776
England,2022-03-02,56550000,44269589.0,78.28397701149426
England,2022-03-14,56550000,44326410.0,78.38445623342174
England,2022-03-25,56550000,44366636.0,78.45558974358975
England,2022-03-31,56550000,44388376.0,78.49403359858532
England,2022-04-09,56550000,44466577.0,78.63232007073387
England,2022-04-28,56550000,44712986.0,79.06805658709108
England,2022-05-01,56550000,44758364.0,79.14830061892131
England,2022-05-03,56550000,44769758.0,79.16844916003537
England,2022-05-09,56550000,44829429.0,79.27396816976128
England,2022-05-23,56550000,44931671.0,79.45476746242264
England,2022-06-03,56550000,44985367.0,79.54972060123784
England,2022-06-15,56550000,45026435.0,79.62234305923961
England,2022-06-30,56550000,45077701.0,79.7129991158267
England,2022-07-18,56550000,45133689.0,79.81200530503979
England,2022-07-25,56550000,45152631.0,79.84550132625995
England,2022-08-15,56550000,45204793.0,79.937741821397
England,2022-09-17,56550000,45254088.0,80.0249124668435
England,2022-10-15,56550000,45299339.0,80.10493191865605
England,2022-10-26,56550000,45318210.0,80.1383023872679
England,2022-11-23,56550000,45355516.0,80.20427232537577
England,2022-11-30,56550000,45362226.0,80.21613793103448
England,2022-12-22,56550000,45378226.0,80.24443147656942
England,2023-02-10,56550000,45404793.0,80.29141114058356
England,2023-02-13,56550000,45406670.0,80.29473032714411
Estonia,2020-05-03,1326060,,0
Estonia,2020-05-29,1326060,,0
Estonia,2020-06-09,1326060,,0
Estonia,2020-06-19,1326060,,0
Estonia,2020-07-31,1326060,,0
Estonia,2020-08-06,1326060,,0
Estonia,2020-08-31,1326060,,0
Estonia,2020-09-28,1326060,,0
Estonia,2020-10-18,1326060,,0
Estonia,2020-11-13,1326060,,0
Estonia,2020-11-15,1326060,,0
Estonia,2020-11-28,1326060,,0
Estonia,2020-12-18,1326060,,0
Estonia,2021-01-01,1326060,,0
Estonia,2021-01-24,1326060,23482.0,1.7708044257290751
Estonia,2021-03-26,1326060,191345.0,14.429544878678554
Estonia,2021-04-06,1326060,231270.0,17.440334704810628
Estonia,2021-04-10,1326060,258582.0,19.499963802652058
Estonia,2021-04-22,1326060,303449.0,22.883435490293078
Estonia,2021-05-10,1326060,374984.0,28.27797150062139
Estonia,2021-05-13,1326060,390529.0,29.450237695918148
Estonia,2021-05-22,1326060,433702.0,32.70596290978414
Estonia,2021-06-20,1326060,543467.0,40.98346686132796
Estonia,2021-07-04,1326060,566548.0,42.724031419298015
Estonia,2021-08-14,1326060,688876.0,51.94892554205529
Estonia,2021-08-28,1326060,721381.0,54.40016469793313
Estonia,2021-08-29,1326060,723248.0,54.54095729919521
Estonia,2021-09-11,1326060,739461.0,55.76359813704316
Estonia,2021-09-19,1326060,747383.0,56.361005200352324
Estonia,2021-10-09,1326060,764505.0,57.652194765863484
Estonia,2021-11-17,1326060,818533.0,61.72650792118631
Estonia,2021-12-17,1326060,836141.0,63.05434730148771
Estonia,2022-01-08,1326060,846132.0,63.80778001665078
Estonia,2022-02-11,1326060,855850.0,64.54062549017242
Estonia,2022-03-01,1326060,857377.0,64.65577830330965
Estonia,2022-03-06,1326060,857746.0,64.68360501453927
Estonia,2022-03-15,1326060,858388.0,64.73201896741033
Estonia,2022-04-24,1326060,860253.0,64.87266074638931
Estonia,2022-04-27,1326060,860414.0,64.88480194017785
Estonia,2022-05-08,1326060,861000.0,64.92899286912245
Estonia,2022-05-12,1326060,861320.0,64.95312443441644
Estonia,2022-05-31,1326060,862071.0,65.00975820171575
Estonia,2022-06-05,1326060,862233.0,65.02197480664583
Estonia,2022-06-11,1326060,862492.0,65.04150629230566
Estonia,2022-06-18,1326060,862804.0,65.06503456846728
Estonia,2022-07-13,1326060,863505.0,65.11789777868941
Estonia,2022-07-16,1326060,863619.0,65.1264946488254
Estonia,2022-07-31,1326060,864322.0,65.17950868133062
Estonia,2022-08-16,1326060,865324.0,65.2550706451574
Estonia,2022-09-20,1326060,866748.0,65.36245611071561
Estonia,2022-09-26,1326060,866888.0,65.37301367053175
Estonia,2022-11-23,1326060,868156.0,65.46863499800915
Estonia,2022-12-10,1326060,868363.0,65.4842451043087
Estonia,2022-12-21,1326060,868479.0,65.49299279672776
Estonia,2023-01-06,1326060,868630.0,65.50437987910087
Estonia,2023-01-08,1326060,868659.0,65.50656680220563
Estonia,2023-01-15,1326060,868750.0,65.51342921608611
Estonia,2023-02-08,1326060,869024.0,65.53409186886907
Estonia,2023-02-25,1326060,,0
Faeroe Islands,2020-03-16,53117,,0
Faeroe Islands,2020-03-26,53117,,0
Faeroe Islands,2020-04-26,53117,,0
Faeroe Islands,2020-04-27,53117,,0
Faeroe Islands,2020-05-06,53117,,0
Faeroe Islands,2020-05-26,53117,,0
Faeroe Islands,2020-06-01,53117,,0
Faeroe Islands,2020-06-08,53117,,0
Faeroe Islands,2020-08-23,53117,,0
Faeroe Islands,2020-08-25,53117,,0
Faeroe Islands,2020-09-14,53117,,0
Faeroe Islands,2020-09-15,53117,,0
Faeroe Islands,2020-09-20,53117,,0
Faeroe Islands,2020-10-21,53117,,0
Faeroe Islands,2020-10-30,53117,,0
Faeroe Islands,2020-11-07,53117,,0
Faeroe Islands,2020-11-17,53117,,0
Faeroe Islands,2020-11-21,53117,,0
Faeroe Islands,2020-12-06,53117,,0
Faeroe Islands,2020-12-31,53117,,0
Faeroe Islands,2021-01-30,53117,,0
Faeroe Islands,2021-02-06,53117,4051.0,7.626560234953028
Faeroe Islands,2021-02-14,53117,,0
Faeroe Islands,2021-02-16,53117,,0
Faeroe Islands,2021-02-18,53117,,0
Faeroe Islands,2021-03-21,53117,,0
Faeroe Islands,2021-03-27,53117,5853.0,11.019071107178492
Faeroe Islands,2021-04-16,53117,,0
Faeroe Islands,2021-05-08,53117,16109.0,30.327390477624867
Faeroe Islands,2021-05-19,53117,,0
Faeroe Islands,2021-05-26,53117,20450.0,38.49991528136002
Faeroe Islands,2021-06-01,53117,,0
Faeroe Islands,2021-06-07,53117,22511.0,42.38002899260124
Faeroe Islands,2021-06-17,53117,,0
Faeroe Islands,2021-06-26,53117,,0
Faeroe Islands,2021-06-30,53117,28443.0,53.54782837886176
Faeroe Islands,2021-07-15,53117,33373.0,62.829226048157835
Faeroe Islands,2021-07-21,53117,34162.0,64.31462620253403
Faeroe Islands,2021-08-07,53117,,0
Faeroe Islands,2021-08-14,53117,,0
Faeroe Islands,2021-08-25,53117,,0
Faeroe Islands,2021-08-30,53117,36665.0,69.02686522205697
Faeroe Islands,2021-09-08,53117,37106.0,69.85710789389461
Faeroe Islands,2021-09-19,53117,,0
Faeroe Islands,2021-10-13,53117,38770.0,72.98981493683755
Faeroe Islands,2021-11-05,53117,40205.0,75.69139823408702
Faeroe Islands,2021-11-28,53117,,0
Faeroe Islands,2021-12-05,53117,,0
Faeroe Islands,2021-12-08,53117,,0
Faeroe Islands,2021-12-13,53117,,0
Faeroe Islands,2021-12-29,53117,,0
Faeroe Islands,2022-01-27,53117,,0
Faeroe Islands,2022-03-08,53117,,0
Faeroe Islands,2022-03-23,53117,,0
Faeroe Islands,2022-05-22,53117,,0
Faeroe Islands,2022-06-09,53117,,0
Faeroe Islands,2022-06-20,53117,,0
Faeroe Islands,2022-06-28,53117,,0
Faeroe Islands,2022-07-24,53117,,0
Faeroe Islands,2022-08-17,53117,,0
Faeroe Islands,2022-08-26,53117,,0
Faeroe Islands,2022-08-28,53117,,0
Faeroe Islands,2022-09-01,53117,,0
Faeroe Islands,2022-09-02,53117,,0
Faeroe Islands,2022-09-18,53117,,0
Faeroe Islands,2022-09-19,53117,,0
Faeroe Islands,2022-10-09,53117,,0
Faeroe Islands,2022-10-23,53117,,0
Faeroe Islands,2022-11-08,53117,,0
Faeroe Islands,2022-11-21,53117,,0
Faeroe Islands,2022-12-01,53117,,0
Faeroe Islands,2022-12-07,53117,,0
Faeroe Islands,2023-01-04,53117,,0
Faeroe Islands,2023-01-12,53117,,0
Faeroe Islands,2023-01-15,53117,,0
Faeroe Islands,2023-01-18,53117,,0
Finland,2020-02-16,5540740,,0
Finland,2020-02-22,5540740,,0
Finland,2020-04-21,5540740,,0
Finland,2020-04-27,5540740,,0
Finland,2020-05-05,5540740,,0
Finland,2020-05-11,5540740,,0
Finland,2020-05-24,5540740,,0
Finland,2020-06-26,5540740,,0
Finland,2020-07-15,5540740,,0
Finland,2020-08-05,5540740,,0
Finland,2020-08-07,5540740,,0
Finland,2020-08-13,5540740,,0
Finland,2020-09-13,5540740,,0
Finland,2020-10-03,5540740,,0
Finland,2020-10-29,5540740,,0
Finland,2020-11-04,5540740,,0
Finland,2020-11-12,5540740,,0
Finland,2020-11-25,5540740,,0
Finland,2020-12-14,5540740,,0
Finland,2020-12-15,5540740,,0
Finland,2020-12-30,5540740,,0
Finland,2021-01-06,5540740,,0
Finland,2021-01-10,5540740,,0
Finland,2021-01-11,5540740,,0
Finland,2021-02-03,5540740,,0
Finland,2021-02-20,5540740,,0
Finland,2021-02-27,5540740,,0
Finland,2021-02-28,5540740,391462.0,7.065150986013613
Finland,2021-04-02,5540740,,0
Finland,2021-04-08,5540740,,0
Finland,2021-04-09,5540740,,0
Finland,2021-04-22,5540740,,0
Finland,2021-05-18,5540740,,0
Finland,2021-05-19,5540740,,0
Finland,2021-05-27,5540740,,0
Finland,2021-07-12,5540740,,0
Finland,2021-08-28,5540740,,0
Finland,2021-09-20,5540740,,0
Finland,2021-10-14,5540740,,0
Finland,2021-10-24,5540740,4211490.0,76.00945360235852
Finland,2021-11-26,5540740,,0
Finland,2021-11-30,5540740,,0
Finland,2021-12-18,5540740,,0
Finland,2021-12-21,5540740,,0
Finland,2022-01-07,5540740,,0
Finland,2022-01-08,5540740,,0
Finland,2022-02-02,5540740,4391606.0,79.26020778794187
Finland,2022-02-03,5540740,4393244.0,79.28977059944104
Finland,2022-03-04,5540740,,0
Finland,2022-03-05,5540740,,0
Finland,2022-03-21,5540740,,0
Finland,2022-04-11,5540740,,0
Finland,2022-05-13,5540740,,0
Finland,2022-06-01,5540740,4514232.0,81.47337587273914
Finland,2022-06-04,5540740,,0
Finland,2022-06-20,5540740,,0
Finland,2022-07-30,5540740,,0
Finland,2022-08-30,5540740,,0
Finland,2022-10-09,5540740,,0
Finland,2022-10-12,5540740,,0
Finland,2022-10-20,5540740,,0
Finland,2022-10-24,5540740,,0
Finland,2022-11-24,5540740,,0
Finland,2022-12-07,5540740,4523803.0,81.64611437631581
Finland,2022-12-21,5540740,4524151.0,81.65239512015081
Finland,2023-01-27,5540740,,0
Finland,2023-02-12,5540740,,0
France,2020-01-28,67813000,,0
France,2020-02-23,67813000,,0
France,2020-04-05,67813000,,0
France,2020-04-26,67813000,,0
France,2020-05-08,67813000,,0
France,2020-05-11,67813000,,0
France,2020-05-13,67813000,,0
France,2020-05-24,67813000,,0
France,2020-06-13,67813000,,0
France,2020-07-03,67813000,,0
France,2020-07-06,67813000,,0
France,2020-07-15,67813000,,0
France,2020-07-22,67813000,,0
France,2020-09-27,67813000,,0
France,2020-11-13,67813000,,0
France,2020-12-16,67813000,,0
France,2020-12-17,67813000,,0
France,2020-12-30,67813000,2162.0,0.0031881792576644594
France,2021-01-12,67813000,212980.0,0.3140695736805627
France,2021-01-22,67813000,1095110.0,1.6148968486868298
France,2021-01-23,67813000,1133602.0,1.671658826478699
France,2021-03-08,67813000,4239362.0,6.251547638358426
France,2021-04-03,67813000,9611466.0,14.173485909781311
France,2021-04-06,67813000,9938659.0,14.65597894209075
France,2021-04-10,67813000,11159789.0,16.456710365269196
France,2021-04-16,67813000,12733785.0,18.77779334345922
France,2021-05-04,67813000,16931977.0,24.968629908719567
France,2021-05-20,67813000,22697353.0,33.470504180614334
France,2021-05-25,67813000,24359569.0,35.92168020880952
France,2021-06-20,67813000,32727895.0,48.261977791868816
France,2021-06-26,67813000,34003891.0,50.1436170055889
France,2021-07-17,67813000,38133027.0,56.232620588972615
France,2021-08-04,67813000,44334329.0,65.37733030539867
France,2021-08-17,67813000,47303497.0,69.75579461165263
France,2021-09-20,67813000,50563068.0,74.56249981566955
France,2021-10-25,67813000,51707721.0,76.25045492752128
France,2021-11-09,67813000,52028245.0,76.72311356229632
France,2021-11-14,67813000,52116434.0,76.85316089835283
France,2021-12-30,67813000,53216947.0,78.4760252458968
France,2022-01-03,67813000,53276074.0,78.56321649241296
France,2022-01-21,67813000,53952985.0,79.56141890198045
France,2022-02-11,67813000,54252596.0,80.00323831713683
France,2022-02-20,67813000,54305523.0,80.0812867739224
France,2022-02-25,67813000,54329814.0,80.11710733930072
France,2022-03-11,67813000,54369206.0,80.17519649624704
France,2022-04-09,67813000,54423678.0,80.25552327724772
France,2022-04-19,67813000,54435386.0,80.27278840340347
France,2022-04-27,67813000,54447087.0,80.2900432070547
France,2022-05-11,67813000,54469118.0,80.32253107811187
France,2022-05-13,67813000,54472694.0,80.32780440328551
France,2022-05-14,67813000,54473843.0,80.32949876867266
France,2022-05-19,67813000,54480175.0,80.3388362113459
France,2022-05-26,67813000,54488198.0,80.35066727618599
France,2022-06-18,67813000,54514551.0,80.38952855647146
France,2022-06-21,67813000,54517086.0,80.39326677775648
France,2022-07-05,67813000,54535283.0,80.42010086561574
France,2022-07-07,67813000,54538831.0,80.42533290077124
France,2022-07-10,67813000,54541860.0,80.42979959594769
France,2022-07-14,67813000,54547119.0,80.43755474614012
France,2022-08-17,67813000,54573648.0,80.47667556368248
France,2022-08-20,67813000,54575177.0,80.47893029360152
France,2022-10-02,67813000,54598455.0,80.51325704510934
France,2022-11-27,67813000,54623187.0,80.54972792827334
France,2022-12-05,67813000,54626630.0,80.55480512586082
France,2023-01-13,67813000,54645414.0,80.58250482945748
France,2023-02-13,67813000,54655433.0,80.5972792827334
France,2023-02-17,67813000,54656589.0,80.5989839706251
France,2023-02-19,67813000,54656772.0,80.5992538303865
Germany,2020-01-29,83369800,,0
Germany,2020-03-05,83369800,,0
Germany,2020-04-19,83369800,,0
Germany,2020-05-08,83369800,,0
Germany,2020-06-17,83369800,,0
Germany,2020-06-23,83369800,,0
Germany,2020-06-28,83369800,,0
Germany,2020-06-29,83369800,,0
Germany,2020-07-18,83369800,,0
Germany,2020-08-27,83369800,,0
Germany,2020-08-28,83369800,,0
Germany,2020-09-21,83369800,,0
Germany,2020-09-30,83369800,,0
Germany,2020-10-03,83369800,,0
Germany,2020-10-18,83369800,,0
Germany,2020-11-10,83369800,,0
Germany,2020-11-14,83369800,,0
Germany,2020-11-15,83369800,,0
Germany,2020-12-04,83369800,,0
Germany,2020-12-22,83369800,,0
Germany,2021-01-25,83369800,1685483.0,2.0216939363203767
Germany,2021-02-07,83369800,2339551.0,2.806231845952925
Germany,2021-02-08,83369800,2392579.0,2.8698375815522734
Germany,2021-03-15,83369800,6915851.0,8.295387156794352
Germany,2021-05-25,83369800,34496709.0,41.377923959072014
Germany,2021-06-09,83369800,39836670.0,47.78307119217213
Germany,2021-06-11,83369800,40809050.0,48.949416239733694
Germany,2021-06-30,83369800,47103248.0,56.49914645392147
Germany,2021-07-29,83369800,52196538.0,62.608418104196915
Germany,2021-08-12,83369800,53377451.0,64.02489317479798
Germany,2021-08-31,83369800,55284703.0,66.31259337909249
Germany,2021-09-03,83369800,55641757.0,66.74087055942533
Germany,2021-09-26,83369800,57266760.0,68.69002027591753
Germany,2021-10-11,83369800,57946198.0,69.50498885448263
Germany,2022-01-07,83369800,63040397.0,75.61535082710967
Germany,2022-02-18,83369800,64321734.0,77.15228192833283
Germany,2022-03-03,83369800,64433142.0,77.28591298723855
Germany,2022-03-19,83369800,64539965.0,77.41404445540498
Germany,2022-04-08,83369800,64620377.0,77.51049660164875
Germany,2022-04-14,83369800,64634089.0,77.52694379646165
Germany,2022-04-28,83369800,64660057.0,77.55809175116565
Germany,2022-05-12,83369800,64689153.0,77.59299166221261
Germany,2022-05-27,83369800,64706373.0,77.61364661369147
Germany,2022-06-01,83369800,64710967.0,77.61915699970157
Germany,2022-06-04,83369800,64714488.0,77.62338034953648
Germany,2022-06-12,83369800,64720816.0,77.63097062438888
Germany,2022-06-21,83369800,64730223.0,77.64225408133206
Germany,2022-07-14,83369800,64755449.0,77.67251202593168
Germany,2022-07-25,83369800,64765160.0,77.68416012313327
Germany,2022-08-08,83369800,64775682.0,77.69678099418206
Germany,2022-08-14,83369800,64779610.0,77.7014925301524
Germany,2022-08-18,83369800,64785877.0,77.7090096370582
Germany,2022-09-19,83369800,64805519.0,77.73256971585887
Germany,2022-09-27,83369800,64810670.0,77.73874820918452
Germany,2022-09-29,83369800,64812790.0,77.74129109519701
Germany,2022-10-03,83369800,64814548.0,77.74339977142813
Germany,2022-10-06,83369800,64817726.0,77.7472117014978
Germany,2022-10-11,83369800,64821335.0,77.75154060509172
Germany,2022-12-11,83369800,64858863.0,77.79655448541104
Germany,2022-12-19,83369800,64861413.0,77.79961314547323
Germany,2022-12-20,83369800,64861672.0,77.79992380937759
Germany,2023-01-25,83369800,64868971.0,77.80867877400269
Germany,2023-02-09,83369800,64870954.0,77.811057332004
Gibraltar,2020-03-07,32677,,0
Gibraltar,2020-03-16,32677,,0
Gibraltar,2020-03-27,32677,,0
Gibraltar,2020-04-04,32677,,0
Gibraltar,2020-04-08,32677,,0
Gibraltar,2020-05-04,32677,,0
Gibraltar,2020-05-05,32677,,0
Gibraltar,2020-05-07,32677,,0
Gibraltar,2020-05-15,32677,,0
Gibraltar,2020-05-25,32677,,0
Gibraltar,2020-06-21,32677,,0
Gibraltar,2020-06-25,32677,,0
Gibraltar,2020-07-08,32677,,0
Gibraltar,2020-07-30,32677,,0
Gibraltar,2020-09-03,32677,,0
Gibraltar,2020-09-17,32677,,0
Gibraltar,2020-10-07,32677,,0
Gibraltar,2020-11-05,32677,,0
Gibraltar,2020-12-16,32677,,0
Gibraltar,2020-12-23,32677,,0
Gibraltar,2021-01-03,32677,,0
Gibraltar,2021-01-29,32677,12866.0,39.37325947914435
Gibraltar,2021-02-04,32677,13246.0,40.53615692995073
Gibraltar,2021-02-19,32677,16761.0,51.292958349909725
Gibraltar,2021-02-26,32677,22712.0,69.50454448082749
Gibraltar,2021-02-28,32677,23518.0,71.9711111791168
Gibraltar,2021-03-18,32677,29913.0,91.54145117360835
Gibraltar,2021-03-30,32677,31206.0,95.49836276279953
Gibraltar,2021-04-08,32677,,0
Gibraltar,2021-04-23,32677,,0
Gibraltar,2021-05-24,32677,,0
Gibraltar,2021-06-18,32677,,0
Gibraltar,2021-06-21,32677,39174.0,119.88248615233957
Gibraltar,2021-07-05,32677,,0
Gibraltar,2021-07-16,32677,,0
Gibraltar,2021-07-24,32677,,0
Gibraltar,2021-07-29,32677,39334.0,120.37212718425805
Gibraltar,2021-08-24,32677,39523.0,120.95051565321174
Gibraltar,2021-10-02,32677,,0
Gibraltar,2021-10-14,32677,39964.0,122.30008874743703
Gibraltar,2021-10-31,32677,,0
Gibraltar,2021-11-17,32677,40787.0,124.8186798053677
Gibraltar,2021-11-19,32677,40795.0,124.8431618569636
Gibraltar,2021-12-10,32677,41041.0,125.59598494353827
Gibraltar,2022-01-04,32677,,0
Gibraltar,2022-01-10,32677,,0
Gibraltar,2022-01-21,32677,41292.0,126.36410931236037
Gibraltar,2022-01-24,32677,,0
Gibraltar,2022-02-16,32677,41691.0,127.58515163570708
Gibraltar,2022-02-26,32677,,0
Gibraltar,2022-03-18,32677,,0
Gibraltar,2022-04-07,32677,42046.0,128.67154267527619
Gibraltar,2022-05-02,32677,,0
Gibraltar,2022-05-15,32677,,0
Gibraltar,2022-05-16,32677,,0
Gibraltar,2022-06-19,32677,,0
Gibraltar,2022-06-21,32677,,0
Gibraltar,2022-06-29,32677,,0
Gibraltar,2022-07-05,32677,,0
Gibraltar,2022-08-04,32677,,0
Gibraltar,2022-08-28,32677,,0
Gibraltar,2022-09-11,32677,,0
Gibraltar,2022-10-04,32677,,0
Gibraltar,2022-12-03,32677,,0
Gibraltar,2022-12-14,32677,,0
Gibraltar,2022-12-16,32677,42175.0,129.06631575726047
Gibraltar,2023-01-10,32677,,0
Gibraltar,2023-01-13,32677,,0
Gibraltar,2023-01-14,32677,,0
Gibraltar,2023-02-09,32677,,0
Greece,2020-03-08,10385000,,0
Greece,2020-03-30,10385000,,0
Greece,2020-03-31,10385000,,0
Greece,2020-04-09,10385000,,0
Greece,2020-04-10,10385000,,0
Greece,2020-04-19,10385000,,0
Greece,2020-04-24,10385000,,0
Greece,2020-05-02,10385000,,0
Greece,2020-05-19,10385000,,0
Greece,2020-05-21,10385000,,0
Greece,2020-05-30,10385000,,0
Greece,2020-05-31,10385000,,0
Greece,2020-06-06,10385000,,0
Greece,2020-06-28,10385000,,0
Greece,2020-07-20,10385000,,0
Greece,2020-08-03,10385000,,0
Greece,2020-08-21,10385000,,0
Greece,2020-09-10,10385000,,0
Greece,2020-10-23,10385000,,0
Greece,2020-11-07,10385000,,0
Greece,2020-11-15,10385000,,0
Greece,2020-11-28,10385000,,0
Greece,2021-01-25,10385000,171890.0,1.6551801969230153
Greece,2021-01-27,10385000,198161.0,1.9081515097007482
Greece,2021-02-13,10385000,371462.0,3.5769186474455585
Greece,2021-03-10,10385000,807280.0,7.773540458269893
Greece,2021-03-28,10385000,,0
Greece,2021-04-03,10385000,1171420.0,11.279953378786193
Greece,2021-04-27,10385000,2063824.0,19.873178281077696
Greece,2021-04-28,10385000,2099343.0,20.215201350566954
Greece,2021-05-01,10385000,2170847.0,20.903734742857274
Greece,2021-05-10,10385000,2507229.0,24.14285758305367
Greece,2021-05-19,10385000,2974175.0,28.6392202116674
Greece,2021-05-24,10385000,3281550.0,31.59902597715237
Greece,2021-06-14,10385000,4274435.0,41.15981246747704
Greece,2021-07-08,10385000,5162882.0,49.71493423381402
Greece,2021-09-22,10385000,6393017.0,61.56027190058866
Greece,2021-10-02,10385000,6458085.0,62.186831124821516
Greece,2021-10-11,10385000,6504856.0,62.63720306612286
Greece,2021-11-05,10385000,6696230.0,64.48000052383385
Greece,2021-11-30,10385000,7047587.0,67.86332211584201
Greece,2021-12-14,10385000,7276186.0,70.06457022705503
Greece,2022-02-05,10385000,7793233.0,75.04337036248148
Greece,2022-02-09,10385000,7808200.0,75.1874920799016
Greece,2022-02-24,10385000,7851136.0,75.6009356597206
Greece,2022-03-09,10385000,7874118.0,75.822236208244
Greece,2022-03-15,10385000,7882091.0,75.89901060879124
Greece,2022-03-16,10385000,7883832.0,75.91577521826733
Greece,2022-05-12,10385000,7912921.0,76.19588189549283
Greece,2022-05-16,10385000,7913352.0,76.20003212334132
Greece,2022-07-21,10385000,7922135.0,76.28460625603998
Greece,2022-08-10,10385000,7924230.0,76.3047796373452
Greece,2022-09-03,10385000,7926114.0,76.32292123657146
Greece,2022-10-26,10385000,7929918.0,76.35955108978628
Greece,2022-11-26,10385000,7931308.0,76.37293581533008
Greece,2022-12-02,10385000,7931544.0,76.37520832988284
Greece,2022-12-13,10385000,7931881.0,76.37845340362979
Greece,2022-12-29,10385000,7932353.0,76.3829984327353
Greece,2023-01-02,10385000,7932466.0,76.38408654351691
Greece,2023-01-15,10385000,7932792.0,76.38722569497538
Greece,2023-01-20,10385000,7933059.0,76.38979671779568
Greece,2023-01-30,10385000,7933359.0,76.39268550748139
Greece,2023-02-07,10385000,7933532.0,76.39435137620015
Greece,2023-02-10,10385000,7933605.0,76.39505431502367
Greece,2023-02-24,10385000,7933852.0,76.3974327518649
Guernsey,2021-02-03,63329,,0
